uptime,step,dPosLHX,dPosLHY,dPosLHZ,dRotLHX,dRotLHY,dRotLHZ,dPosHeadX,dPosHeadY,dPosHeadZ,dRotHeadX,dRotHeadY,dRotHeadZ,dPosRHX,dPosRHY,dPosRHZ,dRotRHX,dRotRHY,dRotRHZ,cPosLHX,cPosLHY,cPosLHZ,cRotLHX,cRotLHY,cRotLHZ,cPosHeadX,cPosHeadY,cPosHeadZ,cRotHeadX,cRotHeadY,cRotHeadZ,cPosRHX,cPosRHY,cPosRHZ,cRotRHX,cRotRHY,cRotRHZ
0.15246,,0.00008,0.00096,-0.00086,0.00127,-0.00180,-0.00657,-0.00055,0.00051,0.00108,0.00002,0.00016,0.00009,-0.00161,-0.00015,-0.00022,-0.00004,-0.00011,-0.00007,0.25735,0.73281,-0.23514,0.08485,-0.87172,0.45048,-0.01759,1.56767,-0.14764,-0.03084,0.99916,-0.02673,-0.24373,0.75244,-0.23385,0.14829,0.89587,-0.38445
0.36125,,0.00026,0.00054,-0.00198,-0.00044,0.00002,0.00251,-0.00095,0.00051,0.00106,-0.00012,-0.00007,-0.00005,-0.00141,0.00096,-0.00291,0.00003,0.00007,-0.00014,0.25762,0.73335,-0.23712,0.08245,-0.87205,0.44939,-0.01854,1.56817,-0.14658,-0.03145,0.99920,-0.02465,-0.24513,0.75340,-0.23676,0.14900,0.89641,-0.38212
0.56980,,0.00038,0.00075,-0.00183,-0.00042,-0.00014,0.00029,-0.00097,0.00013,0.00021,0.00002,-0.00032,0.00024,-0.00087,-0.00039,-0.00146,0.00024,-0.00023,-0.00040,0.25799,0.73410,-0.23896,0.07949,-0.87437,0.44435,-0.01951,1.56831,-0.14637,-0.03156,0.99922,-0.02392,-0.24600,0.75300,-0.23822,0.14751,0.89473,-0.38715
0.77785,,0.00022,0.00151,-0.00290,-0.00268,0.00183,0.00356,-0.00070,0.00035,0.00000,0.00024,0.00001,-0.00008,0.00015,-0.00011,-0.00047,-0.00007,-0.00029,-0.00034,0.25821,0.73560,-0.24186,0.06938,-0.88157,0.43150,-0.02022,1.56866,-0.14637,-0.03222,0.99922,-0.02264,-0.24585,0.75289,-0.23870,0.14646,0.89525,-0.38797
0.98639,,0.00169,0.00304,-0.00334,-0.00169,0.00095,0.00395,-0.00048,-0.00012,-0.00035,-0.00015,-0.00008,0.00001,-0.00055,0.00067,-0.00219,-0.00102,0.00012,-0.00076,0.25990,0.73865,-0.24520,0.05664,-0.88470,0.42308,-0.02070,1.56855,-0.14672,-0.03219,0.99922,-0.02278,-0.24640,0.75356,-0.24089,0.14449,0.89750,-0.38378
1.19502,,-0.00093,0.00010,-0.00004,-0.00053,0.00002,-0.00038,-0.00100,0.00018,-0.00056,-0.00012,0.00017,-0.00008,-0.00070,0.00125,-0.00357,-0.00198,0.00006,0.00139,0.25897,0.73875,-0.24524,0.05462,-0.88614,0.41977,-0.02170,1.56872,-0.14727,-0.03261,0.99922,-0.02219,-0.24710,0.75481,-0.24445,0.15422,0.90113,-0.37042
1.40306,,-0.00135,0.00043,0.00081,0.00060,-0.00014,-0.00067,-0.00050,0.00042,-0.00015,0.00009,-0.00043,-0.00010,0.00081,0.00051,0.00017,0.00003,-0.00019,-0.00018,0.25762,0.73918,-0.24443,0.05615,-0.88542,0.42163,-0.02220,1.56915,-0.14743,-0.03266,0.99922,-0.02118,-0.24629,0.75532,-0.24428,0.15774,0.90083,-0.37117
1.61166,,-0.00133,0.00014,0.00054,-0.00001,0.00023,-0.00023,-0.00126,0.00033,-0.00070,0.00007,-0.00009,-0.00006,-0.00021,-0.00060,0.00063,-0.00020,0.00013,0.00030,0.25629,0.73932,-0.24388,0.05967,-0.88439,0.42432,-0.02346,1.56947,-0.14813,-0.03388,0.99920,-0.02047,-0.24649,0.75472,-0.24366,0.15158,0.90047,-0.37474
1.81987,,-0.00216,0.00049,0.00145,-0.00040,-0.00025,-0.00025,-0.00402,-0.00047,-0.00040,-0.00001,-0.00002,0.00048,-0.00324,-0.00362,0.00811,0.00776,-0.00095,0.00462,0.25413,0.73981,-0.24243,0.06584,-0.88333,0.42634,-0.02748,1.56900,-0.14852,-0.03183,0.99920,-0.02319,-0.24973,0.75110,-0.23555,0.15812,0.89291,-0.39079
2.02850,,-0.00498,0.00169,0.00445,0.00014,0.00015,-0.00066,-0.01028,0.00008,0.00205,0.00020,-0.00062,-0.00066,-0.00504,-0.00240,0.00497,0.00021,-0.00033,-0.00008,0.24916,0.74150,-0.23798,0.06905,-0.88359,0.42455,-0.03777,1.56908,-0.14648,-0.03628,0.99904,-0.02244,-0.25477,0.74870,-0.23058,0.15537,0.89359,-0.38961
2.23712,,-0.00265,0.00353,0.00541,-0.00022,-0.00016,0.00015,-0.01513,0.00006,0.00205,0.00045,-0.00043,-0.00029,-0.00566,0.00007,-0.00047,-0.00004,-0.00075,-0.00082,0.24651,0.74503,-0.23257,0.08322,-0.88181,0.42702,-0.05289,1.56914,-0.14443,-0.03802,0.99893,-0.02250,-0.26043,0.74878,-0.23105,0.14921,0.89550,-0.38886
2.44525,,-0.00697,0.00336,0.00693,-0.00022,-0.00104,0.00035,-0.02093,0.00016,-0.00053,0.00053,-0.00018,0.00034,-0.01564,-0.00012,0.00182,-0.00039,-0.00082,-0.00012,0.23954,0.74840,-0.22564,0.08688,-0.87772,0.42839,-0.07382,1.56930,-0.14497,-0.03842,0.99878,-0.02369,-0.27607,0.74866,-0.22923,0.14602,0.89681,-0.38906
2.65368,,-0.01541,0.00636,0.00596,0.00012,0.00041,-0.00057,-0.02300,-0.00212,-0.00281,0.00028,-0.00124,0.00007,-0.01958,0.00065,-0.00465,-0.00016,-0.00051,0.00059,0.22413,0.75476,-0.21968,0.07737,-0.87634,0.42151,-0.09683,1.56718,-0.14778,-0.03675,0.99823,-0.02894,-0.29565,0.74931,-0.23388,0.14165,0.89975,-0.38712
2.86206,,-0.01115,0.00170,0.00825,0.00057,-0.00073,0.00013,-0.01566,-0.00159,-0.00537,0.00039,-0.00067,0.00018,-0.01287,-0.00130,-0.00421,0.00006,-0.00057,-0.00028,0.21297,0.75646,-0.21143,0.08011,-0.87347,0.42442,-0.11248,1.56559,-0.15315,-0.03862,0.99730,-0.03960,-0.30852,0.74801,-0.23808,0.13870,0.90076,-0.38760
3.07029,,-0.00492,0.00331,0.00291,0.00026,0.00051,0.00114,-0.00710,-0.00111,-0.00551,0.00077,0.00015,-0.00017,-0.00403,-0.00242,0.00164,0.00121,-0.00060,-0.00060,0.20806,0.75977,-0.20852,0.09677,-0.87234,0.42491,-0.11958,1.56448,-0.15866,-0.03921,0.99674,-0.04720,-0.31256,0.74559,-0.23645,0.12925,0.89976,-0.39660
3.27885,,-0.00135,0.00450,-0.00834,-0.00025,0.00000,-0.00011,0.00314,0.00030,-0.00306,-0.00018,-0.00058,0.00069,-0.00129,0.00031,-0.00035,-0.00011,-0.00019,0.00046,0.20671,0.76427,-0.21686,0.09844,-0.87598,0.41815,-0.11644,1.56478,-0.16173,-0.03343,0.99647,-0.05162,-0.31385,0.74591,-0.23680,0.13105,0.89949,-0.39797
3.48733,,0.00213,0.00403,-0.00488,0.00000,0.00015,0.00021,0.00861,0.00047,0.00014,0.00031,0.00015,0.00025,-0.00110,0.00080,-0.00061,0.00002,0.00030,-0.00002,0.20884,0.76830,-0.22174,0.10083,-0.87962,0.41041,-0.10784,1.56525,-0.16159,-0.03153,0.99637,-0.05482,-0.31494,0.74671,-0.23741,0.13719,0.89865,-0.39733
3.69508,,0.01545,0.00360,-0.00213,0.00016,0.00011,0.00007,0.01942,0.00095,0.00241,0.00001,0.00017,0.00002,0.01215,-0.00033,0.00267,0.00002,0.00014,0.00021,0.22429,0.77189,-0.22387,0.09509,-0.88215,0.40639,-0.08842,1.56620,-0.15918,-0.03199,0.99634,-0.05497,-0.30280,0.74637,-0.23474,0.14261,0.89678,-0.39910
3.90430,,0.03444,-0.00078,-0.00124,-0.00141,0.00065,0.00026,0.03959,-0.00051,0.00557,-0.00021,0.00090,0.00012,0.03032,0.00160,0.00406,0.00009,0.00105,-0.00067,0.25873,0.77111,-0.22511,0.07816,-0.88646,0.40140,-0.04883,1.56569,-0.15361,-0.03256,0.99681,-0.05330,-0.27247,0.74797,-0.23067,0.14521,0.89601,-0.39742
4.11267,,0.04844,-0.00565,-0.00041,-0.00091,-0.00081,0.00299,0.06379,-0.00005,0.01200,-0.00041,0.00145,-0.00001,0.04238,0.00873,0.01404,0.00015,0.00162,-0.00410,0.30717,0.76545,-0.22552,0.08583,-0.88793,0.40470,0.01496,1.56563,-0.14161,-0.03354,0.99744,-0.05485,-0.23010,0.75671,-0.21664,0.13281,0.89092,-0.39464
4.32108,,0.03860,-0.02102,0.01416,0.00134,0.00256,-0.00170,0.05643,-0.00124,0.00873,-0.00027,0.00200,-0.00016,0.02775,0.01043,0.02783,0.00269,0.00669,-0.00647,0.34577,0.74444,-0.21137,0.09853,-0.88427,0.42407,0.07139,1.56440,-0.13288,-0.03026,0.99811,-0.05281,-0.20235,0.76714,-0.18880,0.11432,0.88580,-0.38711
4.52935,,-0.00037,-0.01043,0.01502,-0.00640,0.00915,0.00668,0.02258,0.00231,0.00453,-0.00029,0.00075,-0.00013,0.00539,0.01297,0.01496,-0.00236,0.00072,-0.00084,0.34540,0.73401,-0.19635,0.09419,-0.88246,0.43740,0.09397,1.56670,-0.12835,-0.02619,0.99814,-0.05353,-0.19696,0.78010,-0.17385,0.10060,0.88221,-0.38289
4.73781,,-0.01041,-0.00192,-0.00304,-0.00057,0.00123,0.00189,-0.00429,-0.00111,0.00395,-0.00004,-0.00058,-0.00001,-0.00278,0.00350,0.00125,-0.00077,-0.00043,-0.00082,0.33499,0.73208,-0.19939,0.10112,-0.87884,0.44488,0.08968,1.56559,-0.12440,-0.02363,0.99790,-0.05796,-0.19974,0.78360,-0.17260,0.10342,0.88497,-0.37741
4.94600,,-0.01687,0.00331,0.00489,0.00002,-0.00071,0.00154,-0.03440,-0.00052,0.00498,0.00032,-0.00077,-0.00008,-0.01874,0.00003,-0.00769,-0.00052,-0.00184,-0.00044,0.31812,0.73539,-0.19451,0.11876,-0.87450,0.44693,0.05528,1.56507,-0.11943,-0.02523,0.99807,-0.05562,-0.21848,0.78363,-0.18029,0.09689,0.89354,-0.36693
5.15439,,-0.03772,-0.00047,0.02108,0.00188,-0.00490,0.00244,-0.06536,-0.00059,0.00506,0.00049,-0.00324,0.00271,-0.03058,-0.01424,-0.01148,0.00185,-0.00380,0.01057,0.28039,0.73492,-0.17343,0.11579,-0.86682,0.44480,-0.01008,1.56448,-0.11437,-0.01304,0.99805,-0.05583,-0.24906,0.76939,-0.19177,0.10661,0.91034,-0.36013
5.36293,,-0.04006,0.02085,0.02491,0.00217,-0.00324,0.00392,-0.05921,-0.00084,-0.00038,0.00102,-0.00213,0.00067,-0.04138,-0.01077,-0.00194,0.00275,0.00173,0.00306,0.24034,0.75577,-0.14852,0.08034,-0.86210,0.43252,-0.06929,1.56364,-0.11474,-0.01339,0.99610,-0.06016,-0.29044,0.75862,-0.19371,0.13389,0.91173,-0.37377
5.57109,,-0.01014,0.01011,0.02269,-0.00204,-0.00036,-0.00478,-0.02900,0.00141,-0.00251,0.00049,-0.00164,0.00022,-0.02711,-0.00583,-0.00360,0.00134,0.00050,-0.00072,0.23020,0.76588,-0.12583,0.09426,-0.85191,0.43579,-0.09828,1.56505,-0.11725,-0.00805,0.99363,-0.06089,-0.31755,0.75280,-0.19732,0.12846,0.90466,-0.38868
5.77953,,-0.00809,0.00609,-0.00698,-0.00030,-0.00017,0.00037,-0.00804,0.00043,-0.00158,-0.00060,-0.00006,0.00041,-0.00584,-0.01030,0.00661,0.00112,-0.00036,0.00325,0.22211,0.77197,-0.13281,0.10143,-0.85812,0.42690,-0.10632,1.56547,-0.11883,-0.00772,0.99272,-0.06044,-0.32339,0.74249,-0.19071,0.13772,0.89653,-0.40461
5.98769,,-0.00061,0.00107,-0.01151,-0.00099,0.00177,-0.00118,0.01132,0.00228,-0.00060,-0.00050,0.00050,0.00035,-0.00082,-0.00601,0.01108,0.00176,0.00198,-0.00104,0.22150,0.77304,-0.14432,0.10064,-0.86364,0.42246,-0.09501,1.56775,-0.11943,-0.00650,0.99338,-0.05475,-0.32420,0.73648,-0.17963,0.15217,0.88578,-0.42100
6.19617,,0.02210,-0.00797,-0.01182,0.00204,-0.00121,-0.00331,0.03780,-0.00451,0.00334,-0.00013,0.00014,-0.00031,0.01754,-0.00226,0.00945,0.00005,0.00173,-0.00007,0.24360,0.76507,-0.15613,0.10829,-0.87076,0.42018,-0.05721,1.56324,-0.11609,-0.00746,0.99410,-0.05527,-0.30667,0.73422,-0.17018,0.15456,0.87961,-0.42477
6.40438,,0.02242,-0.01769,-0.00411,0.00015,0.00248,0.00199,0.06047,0.00081,0.00747,-0.00053,0.00156,-0.00061,0.04146,0.01370,0.01614,-0.00244,0.00021,0.00325,0.26602,0.74738,-0.16024,0.11097,-0.87403,0.43552,0.00326,1.56405,-0.10862,-0.00955,0.99511,-0.05590,-0.26521,0.74791,-0.15405,0.14961,0.87936,-0.41746
6.61270,,0.02489,-0.01666,0.00124,0.00061,0.00242,-0.00085,0.05248,-0.00258,0.00860,0.00078,0.00214,0.00009,0.02738,0.02016,0.01149,-0.00185,0.00234,-0.00033,0.29091,0.73072,-0.15900,0.12634,-0.87774,0.44156,0.05575,1.56148,-0.10002,-0.00971,0.99677,-0.05964,-0.23783,0.76807,-0.14256,0.11780,0.87716,-0.39863
6.82121,,0.02179,-0.00359,0.00469,0.00050,-0.00094,0.00149,0.02125,0.00065,0.01118,-0.00001,0.00067,-0.00086,0.02007,0.02110,0.00410,-0.00041,-0.00009,-0.00218,0.31270,0.72713,-0.15431,0.13804,-0.87512,0.44472,0.07700,1.56212,-0.08884,-0.01111,0.99759,-0.06155,-0.21776,0.78917,-0.13845,0.11584,0.88622,-0.37426
7.02962,,0.00175,-0.00008,0.00709,0.00062,-0.00036,0.00092,-0.00769,0.00215,0.00965,0.00006,-0.00024,0.00023,0.00591,0.01006,-0.00688,-0.00127,-0.00201,0.00060,0.31445,0.72705,-0.14722,0.13814,-0.87420,0.44495,0.06932,1.56428,-0.07919,-0.01527,0.99816,-0.05386,-0.21184,0.79923,-0.14533,0.11907,0.89749,-0.35853
7.23771,,-0.02152,0.00572,0.01303,-0.00012,-0.00229,0.00195,-0.03256,-0.00383,0.01213,-0.00044,-0.00322,0.00088,-0.01228,-0.00904,-0.00413,-0.00104,-0.00339,0.00141,0.29293,0.73277,-0.13419,0.12927,-0.87539,0.43538,0.03675,1.56045,-0.06706,-0.01218,0.99724,-0.05182,-0.22412,0.79019,-0.14946,0.11567,0.90670,-0.35663
7.44583,,-0.02511,0.02729,0.00988,-0.00246,0.00000,-0.00183,-0.04220,0.00669,0.00955,-0.00044,-0.00262,0.00071,-0.01407,-0.00752,0.00118,-0.00086,-0.00181,0.00121,0.26782,0.76006,-0.12431,0.11478,-0.88127,0.40899,-0.00545,1.56713,-0.05751,-0.00200,0.99424,-0.04360,-0.23819,0.78267,-0.14828,0.13742,0.91840,-0.35406
7.65423,,-0.01887,0.02910,0.00027,-0.00118,-0.00116,0.00335,-0.02075,0.00072,0.00585,0.00045,-0.00220,0.00034,-0.02524,-0.01538,0.00935,0.00143,-0.00118,0.00115,0.24894,0.78916,-0.12404,0.09119,-0.89246,0.37811,-0.02620,1.56785,-0.05166,0.00117,0.98932,-0.05296,-0.26344,0.76729,-0.13893,0.14217,0.90839,-0.37687
7.86281,,-0.00749,0.01135,-0.00280,-0.00079,0.00041,0.00106,-0.00602,0.00301,0.00644,-0.00023,0.00043,0.00005,-0.01897,-0.01474,0.01100,0.00080,0.00071,0.00231,0.24145,0.80051,-0.12683,0.08850,-0.89928,0.36457,-0.03222,1.57087,-0.04522,0.00199,0.98805,-0.04362,-0.28241,0.75255,-0.12793,0.15936,0.89601,-0.39461
8.07106,,0.01099,0.00245,-0.00152,0.00051,-0.00181,-0.00169,0.01046,0.00038,0.00412,-0.00064,0.00069,-0.00034,0.00182,-0.00377,0.00973,0.00041,0.00077,-0.00198,0.25245,0.80296,-0.12836,0.04050,-0.90302,0.35595,-0.02176,1.57124,-0.04110,-0.00008,0.98893,-0.04406,-0.28059,0.74878,-0.11821,0.18411,0.89084,-0.39793
8.27938,,0.02162,-0.01682,-0.00165,0.00017,0.00346,-0.00204,0.03000,-0.00256,0.00666,-0.00029,0.00189,-0.00094,0.01641,0.00515,0.00508,-0.00421,0.00322,-0.00440,0.27406,0.78614,-0.13001,0.08663,-0.89866,0.37420,0.00824,1.56869,-0.03444,-0.01343,0.99230,-0.04162,-0.26418,0.75393,-0.11313,0.18296,0.89311,-0.38405
8.48761,,0.01346,-0.01789,0.00546,0.00688,0.00005,-0.00384,0.04030,0.00064,0.00778,0.00083,0.00251,-0.00067,0.01197,0.01638,0.02339,0.00307,0.00521,-0.00212,0.28752,0.76825,-0.12455,0.11072,-0.90132,0.38744,0.04854,1.56932,-0.02666,-0.01905,0.99565,-0.04392,-0.25221,0.77030,-0.08974,0.17357,0.88872,-0.38350
8.69613,,0.01651,-0.02181,0.01676,0.00209,-0.00080,-0.00040,0.02201,0.00078,0.01007,0.00022,0.00101,0.00071,-0.00247,0.00719,0.02174,0.00013,-0.00034,0.00076,0.30403,0.74644,-0.10779,0.11631,-0.89407,0.41025,0.07056,1.57011,-0.01659,-0.01837,0.99761,-0.04159,-0.25468,0.77750,-0.06800,0.11128,0.87051,-0.38495
8.90424,,0.00700,-0.01143,0.01505,0.00079,-0.00133,0.00159,-0.00277,0.00132,0.00911,0.00026,0.00011,-0.00037,0.00575,0.00360,0.00508,0.00011,-0.00003,-0.00031,0.31104,0.73501,-0.09274,0.14445,-0.88202,0.42990,0.06779,1.57143,-0.00748,-0.02221,0.99807,-0.03779,-0.24894,0.78110,-0.06292,0.11476,0.87632,-0.37977
9.11250,,-0.01401,-0.00377,0.02368,0.00173,-0.00136,-0.00066,-0.02514,-0.00209,0.00995,0.00077,-0.00133,0.00028,-0.00403,-0.00180,-0.00167,-0.00075,-0.00215,-0.00157,0.29703,0.73123,-0.06906,0.14649,-0.87424,0.44116,0.04265,1.56934,0.00247,-0.02346,0.99737,-0.03899,-0.25297,0.77930,-0.06459,0.10907,0.88586,-0.37392
9.32104,,-0.02153,-0.00133,0.02488,0.00596,-0.00929,0.00020,-0.04795,-0.00012,0.01277,-0.00276,-0.00203,0.00306,-0.00675,-0.01566,-0.00813,-0.00053,-0.00685,0.01472,0.27549,0.72990,-0.04419,0.14631,-0.86347,0.44231,-0.00530,1.56922,0.01524,-0.01305,0.99575,-0.03835,-0.25972,0.76363,-0.07272,0.12748,0.90138,-0.37373
9.52908,,-0.02265,0.02731,0.01170,0.00270,-0.00420,0.00708,-0.03835,0.00231,0.00897,0.00001,-0.00168,0.00032,-0.01816,-0.00211,-0.00402,0.00401,0.00365,-0.00520,0.25284,0.75722,-0.03249,0.11031,-0.86909,0.41845,-0.04365,1.57153,0.02422,-0.01222,0.99336,-0.03598,-0.27788,0.76152,-0.07675,0.14535,0.90857,-0.37484
9.73770,,-0.00789,0.01857,0.00002,0.00029,-0.00015,0.00003,-0.01463,0.00212,0.00260,-0.00050,-0.00075,0.00012,-0.01028,-0.00523,0.00192,0.00140,0.00128,-0.00263,0.24495,0.77578,-0.03247,0.10612,-0.87574,0.39749,-0.05828,1.57366,0.02682,-0.00826,0.99018,-0.03503,-0.28817,0.75629,-0.07483,0.14468,0.90587,-0.38362
9.94573,,-0.00074,0.00472,-0.00752,-0.00087,0.00043,-0.00086,0.00085,0.00167,-0.00207,-0.00058,0.00027,-0.00042,0.00043,-0.00733,0.00531,-0.00003,0.00013,-0.00114,0.24421,0.78050,-0.03999,0.10804,-0.87871,0.39164,-0.05743,1.57532,0.02475,-0.00677,0.99020,-0.02874,-0.28774,0.74897,-0.06952,0.16049,0.89945,-0.39504
10.15402,,0.00556,0.00305,-0.02259,-0.00158,0.00189,-0.00139,0.01943,-0.00046,-0.00585,-0.00027,0.00189,-0.00059,0.00753,0.00199,-0.00688,-0.00045,0.00056,-0.00052,0.24978,0.78355,-0.06258,0.10925,-0.89085,0.37962,-0.03800,1.57486,0.01889,-0.01145,0.99202,-0.02736,-0.28020,0.75096,-0.07640,0.15435,0.89705,-0.39650
10.36235,,0.02129,-0.01498,-0.01834,-0.00177,0.00631,0.00335,0.04112,-0.00260,-0.00083,-0.00040,0.00205,-0.00025,0.02488,0.00440,-0.00417,0.00182,0.00259,-0.01064,0.27107,0.76858,-0.08092,0.13338,-0.89689,0.38796,0.00312,1.57226,0.01807,-0.01661,0.99546,-0.02557,-0.25533,0.75536,-0.08057,0.12379,0.89084,-0.39603
10.57054,,0.02038,-0.01762,-0.00856,-0.00168,0.00384,-0.00272,0.04267,0.00090,0.00151,-0.00105,0.00228,-0.00033,0.02736,0.01073,0.00770,0.00205,0.00437,-0.00661,0.29145,0.75096,-0.08948,0.16657,-0.89012,0.41005,0.04579,1.57316,0.01957,-0.02528,0.99768,-0.02304,-0.22796,0.76609,-0.07287,0.09670,0.88773,-0.38230
10.77915,,0.00566,-0.00678,-0.00281,0.00037,0.00142,0.00101,0.01687,0.00203,-0.00103,0.00003,0.00051,-0.00034,0.00908,0.01338,0.00797,-0.00099,-0.00014,0.00119,0.29710,0.74419,-0.09229,0.17142,-0.88757,0.41623,0.06266,1.57519,0.01854,-0.01881,0.99898,-0.02218,-0.21888,0.77947,-0.06490,0.09127,0.89139,-0.36907
10.98727,,-0.00842,-0.00403,0.00508,0.00094,-0.00060,0.00026,-0.00751,-0.00167,-0.00347,0.00043,-0.00062,0.00002,-0.00319,0.00371,0.00570,-0.00076,-0.00155,0.00125,0.28869,0.74015,-0.08721,0.17095,-0.88637,0.42022,0.05515,1.57351,0.01507,-0.02289,0.99894,-0.02811,-0.22207,0.78317,-0.05920,0.09580,0.89172,-0.36892
11.19577,,-0.01569,-0.00356,0.01850,0.00061,-0.00213,0.00151,-0.03230,-0.00448,-0.00163,0.00058,-0.00169,0.00056,-0.01011,-0.00358,-0.00269,-0.00053,-0.00347,0.00126,0.27300,0.73659,-0.06871,0.17690,-0.87791,0.43123,0.02285,1.56903,0.01345,-0.01976,0.99846,-0.03265,-0.23217,0.77959,-0.06190,0.09219,0.90021,-0.36740
11.40397,,-0.02142,0.01496,0.00921,-0.00247,-0.00193,0.00461,-0.04777,0.00017,-0.00211,-0.00108,-0.00128,0.00078,-0.02677,-0.00675,-0.00163,-0.00398,-0.00355,0.00481,0.25157,0.75155,-0.05950,0.12749,-0.87684,0.42303,-0.02492,1.56920,0.01134,-0.01313,0.99736,-0.04019,-0.25895,0.77284,-0.06352,0.12442,0.91002,-0.36962
11.61286,,-0.01948,0.01888,-0.00594,-0.00224,0.00099,0.00228,-0.02848,0.00103,-0.00339,0.00003,-0.00086,0.00026,-0.04269,-0.02051,0.01464,0.00123,0.00092,0.00368,0.23210,0.77043,-0.06544,0.12350,-0.88573,0.39838,-0.05340,1.57023,0.00795,-0.01307,0.99631,-0.03623,-0.30163,0.75232,-0.04888,0.14233,0.89123,-0.40772
11.82073,,-0.00337,0.01212,-0.01032,-0.00055,0.00084,-0.00051,-0.00521,0.00159,-0.00428,-0.00031,0.00057,-0.00029,-0.00711,-0.00592,0.00698,0.00132,0.00098,-0.00131,0.22873,0.78255,-0.07576,0.11939,-0.89191,0.38454,-0.05861,1.57181,0.00367,-0.01200,0.99577,-0.03740,-0.30874,0.74641,-0.04191,0.17026,0.88514,-0.41457
12.02910,,0.00772,0.00054,-0.01603,-0.00053,0.00083,0.00005,0.01721,0.00193,-0.00661,0.00021,0.00048,0.00002,0.00950,0.00324,-0.00480,0.00015,0.00050,-0.00059,0.23646,0.78309,-0.09179,0.12025,-0.89466,0.38138,-0.04140,1.57374,-0.00295,-0.00946,0.99690,-0.03321,-0.29924,0.74965,-0.04671,0.16641,0.88461,-0.41425
12.23730,,0.02337,-0.00681,-0.02435,-0.00261,0.00209,-0.00259,0.04327,-0.00623,-0.00803,0.00003,0.00187,-0.00034,0.03231,0.00972,-0.02355,-0.00096,0.00378,-0.00448,0.25982,0.77629,-0.11614,0.12002,-0.90444,0.37382,0.00186,1.56750,-0.01097,-0.01152,0.99836,-0.02735,-0.26693,0.75937,-0.07027,0.14580,0.89063,-0.39406
12.44574,,0.02857,-0.01226,-0.01826,0.00090,0.00292,-0.00642,0.05128,0.00000,-0.00624,0.00042,0.00269,0.00088,0.03062,0.02533,-0.00583,-0.00006,0.00147,-0.00122,0.28839,0.76403,-0.13440,0.16586,-0.90639,0.37613,0.05315,1.56750,-0.01722,-0.01397,0.99942,-0.02776,-0.23631,0.78470,-0.07610,0.09591,0.89430,-0.36064
12.65394,,0.01090,-0.00241,-0.00921,-0.00283,0.00366,0.00432,0.02570,0.00266,0.00039,-0.00021,0.00103,-0.00044,0.01595,0.00125,0.01363,-0.00081,-0.00129,0.00154,0.29929,0.76162,-0.14361,0.15319,-0.90774,0.37995,0.07885,1.57016,-0.01682,-0.01794,0.99936,-0.03091,-0.22035,0.78595,-0.06246,0.07963,0.88487,-0.36780
12.86257,,-0.00728,-0.00679,0.00638,0.00045,0.00087,-0.00054,0.00074,0.00317,0.00431,-0.00105,0.00084,-0.00011,0.00050,0.00524,-0.00233,-0.00130,0.00054,-0.00138,0.29201,0.75483,-0.13723,0.15229,-0.90436,0.38985,0.07958,1.57334,-0.01251,-0.01756,0.99951,-0.02382,-0.21985,0.79118,-0.06479,0.08225,0.88467,-0.36334
13.07072,,-0.01379,-0.00220,0.00793,0.00041,-0.00209,0.00093,-0.02250,-0.00270,0.00580,0.00070,-0.00178,0.00034,-0.01735,0.00343,-0.00903,-0.00048,-0.00182,0.00099,0.27822,0.75263,-0.12930,0.15961,-0.90181,0.39206,0.05708,1.57064,-0.00672,-0.01320,0.99971,-0.01967,-0.23719,0.79461,-0.07382,0.08499,0.89148,-0.35325
13.27879,,-0.02720,0.00078,0.02358,-0.00087,-0.00432,0.00432,-0.04766,-0.00222,0.01637,-0.00087,-0.00173,0.00067,-0.02990,-0.01171,-0.00463,-0.00091,-0.00458,0.00549,0.25102,0.75341,-0.10572,0.15168,-0.89711,0.39184,0.00942,1.56842,0.00966,-0.00564,0.99927,-0.02104,-0.26709,0.78290,-0.07845,0.09435,0.90163,-0.35704
13.48729,,-0.01942,0.01356,0.02921,-0.00131,-0.00039,0.00004,-0.04677,0.00434,0.01705,-0.00039,-0.00085,-0.00036,-0.02074,0.00293,0.00016,-0.00198,-0.00165,0.00173,0.23160,0.76697,-0.07651,0.11607,-0.89102,0.39073,-0.03735,1.57276,0.02670,-0.00415,0.99857,-0.01748,-0.28783,0.78584,-0.07829,0.12935,0.91723,-0.34585
13.69550,,-0.00162,0.01170,0.01538,-0.00018,-0.00028,-0.00038,-0.01761,0.00154,0.01517,-0.00064,-0.00105,0.00006,-0.01096,-0.00868,0.01193,-0.00072,-0.00286,0.00549,0.22998,0.77867,-0.06113,0.12556,-0.89137,0.38402,-0.05497,1.57430,0.04187,-0.01069,0.99759,-0.01624,-0.29879,0.77716,-0.06636,0.11931,0.91139,-0.36144
13.90404,,0.00943,0.00529,0.00261,-0.00056,-0.00025,0.00147,0.00418,0.00473,0.00921,-0.00038,-0.00023,-0.00050,0.01564,-0.00129,0.00345,-0.00129,-0.00274,0.00257,0.23942,0.78396,-0.05852,0.12696,-0.89098,0.38039,-0.05079,1.57903,0.05108,-0.01310,0.99748,-0.00643,-0.28315,0.77586,-0.06291,0.11164,0.91146,-0.36583
