uptime,step,dPosLHX,dPosLHY,dPosLHZ,dRotLHX,dRotLHY,dRotLHZ,dPosHeadX,dPosHeadY,dPosHeadZ,dRotHeadX,dRotHeadY,dRotHeadZ,dPosRHX,dPosRHY,dPosRHZ,dRotRHX,dRotRHY,dRotRHZ,cPosLHX,cPosLHY,cPosLHZ,cRotLHX,cRotLHY,cRotLHZ,cPosHeadX,cPosHeadY,cPosHeadZ,cRotHeadX,cRotHeadY,cRotHeadZ,cPosRHX,cPosRHY,cPosRHZ,cRotRHX,cRotRHY,cRotRHZ
1.00035,0,0.00033,-0.00066,-0.00014,0.00191,-0.00037,0.00001,0.00098,-0.00009,0.00003,-0.00054,0.00044,0.00049,0.00054,0.00004,-0.00021,-0.00027,-0.00025,-0.00022,0.06034,0.81952,0.36826,0.09879,0.80272,-0.35643,-0.31600,1.59048,0.35231,-0.06450,0.98026,0.07599,-0.44903,0.74485,0.20124,-0.19665,-0.91321,0.35685
1.05614,0,0.00010,0.00011,-0.00044,-0.00019,0.00105,0.00173,0.00130,0.00011,-0.00003,-0.00030,0.00060,0.00032,0.00161,0.00013,-0.00011,-0.00078,-0.00109,-0.00103,0.06211,0.81818,0.36797,0.09519,0.80261,-0.35831,-0.31180,1.59086,0.35184,-0.06430,0.98033,0.07662,-0.44518,0.74494,0.20080,-0.19501,-0.91384,0.35611
1.11186,0,0.00105,-0.00045,-0.00070,0.00022,0.00031,-0.00122,0.00156,0.00034,-0.00020,-0.00022,0.00008,0.00031,0.00083,0.00000,0.00007,0.00021,0.00022,-0.00021,0.06470,0.81699,0.36583,0.09572,0.80312,-0.35851,-0.30598,1.59141,0.35133,-0.06387,0.98033,0.07755,-0.44115,0.74535,0.20089,-0.19376,-0.91404,0.35628
1.15369,0,0.00143,-0.00005,-0.00176,-0.00148,0.00213,0.00081,0.00210,-0.00024,0.00022,-0.00073,0.00040,0.00000,0.00106,0.00224,-0.00120,-0.00891,0.00969,-0.00056,0.06814,0.81658,0.36214,0.09543,0.80597,-0.35612,-0.30030,1.59148,0.35133,-0.06292,0.98032,0.07953,-0.43450,0.74905,0.19913,-0.20322,-0.91900,0.33782
1.20871,0,0.00177,-0.00071,-0.00273,0.00001,0.00297,-0.00373,0.00251,-0.00012,0.00020,-0.00025,0.00096,0.00018,0.00017,0.00102,-0.00082,-0.00158,0.00622,-0.00208,0.07386,0.81489,0.35370,0.09172,0.81072,-0.35797,-0.29100,1.59117,0.35146,-0.06318,0.98062,0.07941,-0.43319,0.75347,0.19592,-0.19845,-0.92348,0.32722
1.25067,0,0.00141,-0.00059,-0.00225,-0.00007,0.00386,0.00284,0.00295,-0.00028,0.00027,0.00000,0.00088,0.00092,0.00054,0.00011,-0.00076,0.00385,0.00216,-0.00521,0.07852,0.81248,0.34601,0.09336,0.81527,-0.35833,-0.28258,1.59035,0.35212,-0.06140,0.98110,0.08019,-0.43214,0.75475,0.19375,-0.19147,-0.92365,0.32929
1.30639,0,0.00171,-0.00096,-0.00231,-0.00089,0.00303,-0.00063,0.00337,-0.00071,0.00049,0.00010,0.00130,-0.00016,0.00025,0.00087,-0.00085,-0.00069,0.00475,-0.00513,0.08518,0.81024,0.33678,0.09539,0.82314,-0.35067,-0.26965,1.58767,0.35401,-0.06138,0.98197,0.07990,-0.43011,0.75620,0.19130,-0.16993,-0.92485,0.33491
1.36174,1,0.00098,-0.00234,-0.00218,0.00011,0.00251,-0.01055,0.00403,-0.00060,0.00101,0.00082,0.00212,-0.00065,0.00079,0.00031,-0.00024,0.00189,0.00174,-0.00342,0.08913,0.79544,0.33114,0.07558,0.81378,-0.39559,-0.25446,1.58448,0.35747,-0.06464,0.98315,0.07752,-0.42748,0.75799,0.18908,-0.15795,-0.92532,0.33616
1.40333,0,0.00030,0.00113,-0.00386,-0.01317,0.01609,0.00256,0.00544,0.00623,0.00023,-0.00455,0.00500,-0.00210,-0.00126,0.00173,0.00032,0.00208,0.00979,-0.00689,0.09205,0.79498,0.32149,0.07938,0.83516,-0.37230,-0.24205,1.59973,0.35792,-0.06770,0.98449,0.07291,-0.42775,0.76149,0.18885,-0.15026,-0.92514,0.33490
1.45885,0,0.00087,-0.00258,0.00153,0.01364,-0.00378,-0.01079,0.00342,-0.00009,0.00080,-0.00247,0.00240,-0.00218,0.00036,0.00361,0.00174,0.00201,0.00407,-0.00845,0.09000,0.78398,0.32411,0.00337,0.82940,-0.43588,-0.22771,1.59078,0.36263,-0.06735,0.98495,0.07233,-0.43277,0.77169,0.19772,-0.13073,-0.91514,0.35308
1.50052,0,-0.00116,-0.00022,-0.00378,0.00075,0.01556,0.00786,0.00303,0.00066,0.00022,-0.00056,0.00156,0.00122,0.00117,0.00325,0.00000,-0.00547,0.00391,-0.00281,0.09040,0.78647,0.31507,0.06937,0.83920,-0.41552,-0.21818,1.59155,0.36384,-0.06859,0.98578,0.07342,-0.42854,0.78296,0.19828,-0.12436,-0.92071,0.33643
1.55599,0,-0.00151,-0.00388,0.00066,0.00151,0.00239,-0.01896,0.00267,-0.00138,0.00050,-0.00134,0.00264,-0.00022,0.00157,0.00083,0.00213,0.00091,-0.00068,0.00203,0.08389,0.77548,0.30859,0.01247,0.85172,-0.43632,-0.20662,1.59079,0.36535,-0.07000,0.98675,0.07650,-0.42177,0.78847,0.20326,-0.12279,-0.92333,0.32928
1.61163,0,-0.00020,-0.00347,0.00095,0.00361,0.00016,-0.00571,0.00162,0.00032,0.00015,0.00145,0.00165,0.00011,-0.00014,0.00323,0.00074,-0.00493,0.00365,-0.00323,0.08316,0.76183,0.31369,0.00096,0.84622,-0.45320,-0.19861,1.59149,0.36622,-0.06610,0.98810,0.07236,-0.42005,0.79942,0.20848,-0.12133,-0.92730,0.31416
1.65353,0,-0.00070,-0.00275,0.00079,0.00178,-0.00002,-0.01325,0.00115,0.00032,0.00000,0.00054,0.00125,0.00019,-0.00137,0.00188,0.00182,0.00524,0.00580,-0.00870,0.08136,0.75318,0.31578,-0.02092,0.84405,-0.46559,-0.19442,1.59264,0.36643,-0.06502,0.98887,0.07039,-0.42448,0.80707,0.21285,-0.09666,-0.92534,0.31378
1.70901,0,0.00006,-0.00110,0.00099,0.00432,-0.00009,0.00628,0.00060,0.00001,-0.00019,-0.00019,0.00239,-0.00015,0.00068,0.00240,0.00091,-0.00352,-0.00155,0.00002,0.08136,0.74705,0.32100,-0.01967,0.83611,-0.47778,-0.19070,1.59274,0.36621,-0.06542,0.98981,0.06930,-0.42484,0.81553,0.21878,-0.09917,-0.92588,0.30778
1.75058,0,-0.00037,-0.00101,-0.00010,0.00151,0.00022,0.00006,0.00058,-0.00016,-0.00028,-0.00032,0.00125,0.00099,0.00033,0.00176,0.00020,-0.00295,-0.00121,0.00069,0.08009,0.74390,0.32158,-0.01164,0.83258,-0.48335,-0.18893,1.59227,0.36549,-0.06380,0.99041,0.07023,-0.42385,0.82174,0.22025,-0.09828,-0.92836,0.30239
1.80612,0,-0.00027,0.00030,-0.00020,-0.00113,0.00144,0.00307,0.00003,-0.00017,-0.00047,0.00047,0.00158,0.00068,-0.00106,0.00116,-0.00007,-0.00005,0.00176,-0.00155,0.08001,0.74376,0.32102,-0.00720,0.83387,-0.47838,-0.18831,1.59127,0.36382,-0.06316,0.99115,0.06842,-0.42661,0.82696,0.21991,-0.10138,-0.92960,0.29510
1.86181,0,-0.00076,-0.00155,0.00054,0.00078,-0.00057,-0.00480,-0.00083,0.00006,-0.00056,0.00021,0.00040,0.00103,-0.00070,0.00052,-0.00100,-0.00078,0.00033,-0.00002,0.07805,0.74016,0.32205,-0.00991,0.83288,-0.48176,-0.19010,1.59129,0.36176,-0.05905,0.99197,0.06561,-0.42989,0.83010,0.21701,-0.09414,-0.93068,0.29291
1.90329,0,-0.00076,-0.00050,0.00005,-0.00080,-0.00072,-0.00570,-0.00110,0.00011,-0.00062,-0.00030,-0.00006,0.00077,-0.00067,0.00072,-0.00165,-0.00147,-0.00046,0.00050,0.07531,0.73565,0.32346,-0.03269,0.83016,-0.48938,-0.19275,1.59129,0.36019,-0.05791,0.99213,0.06632,-0.43166,0.83195,0.21311,-0.09374,-0.93200,0.28995
1.95875,0,0.00001,0.00076,-0.00022,-0.00016,0.00000,0.00414,-0.00163,0.00013,-0.00080,-0.00024,0.00015,-0.00006,-0.00091,0.00132,-0.00359,-0.00345,-0.00222,-0.00044,0.07368,0.73657,0.32312,-0.03828,0.83121,-0.48772,-0.19854,1.59172,0.35735,-0.05811,0.99206,0.06745,-0.43526,0.83628,0.20274,-0.08909,-0.93584,0.28168
2.00056,0,-0.00062,0.00013,-0.00014,0.00019,-0.00267,-0.00339,-0.00202,-0.00021,-0.00075,-0.00046,-0.00022,0.00057,-0.00066,0.00070,-0.00309,-0.00436,-0.00207,0.00091,0.07335,0.73731,0.32287,-0.03782,0.82898,-0.48941,-0.20423,1.59150,0.35475,-0.05793,0.99193,0.06902,-0.43702,0.83868,0.19354,-0.09109,-0.94019,0.27164
2.05615,0,0.00015,0.00026,-0.00054,-0.00114,0.00060,0.00296,-0.00231,-0.00090,-0.00096,-0.00069,-0.00083,0.00078,-0.00100,0.00008,-0.00305,-0.00487,0.00132,0.00725,0.07191,0.73849,0.32047,-0.04196,0.83033,-0.48676,-0.21334,1.58889,0.35093,-0.05761,0.99160,0.07133,-0.44054,0.84018,0.18153,-0.09586,-0.94509,0.25793
2.11176,2,0.00082,0.00017,-0.00120,-0.00062,-0.00469,0.00462,-0.00289,-0.00079,-0.00102,-0.00105,-0.00207,0.00147,-0.00032,-0.00231,-0.00312,-0.00344,-0.00827,-0.00305,0.07305,0.74141,0.31396,-0.03249,0.83063,-0.47439,-0.22431,1.58520,0.34690,-0.05247,0.99111,0.07423,-0.44640,0.82212,0.17111,-0.15308,-0.92811,0.29367
2.15334,0,0.00134,0.00115,-0.00040,-0.00048,-0.00632,0.00748,-0.00320,-0.00015,-0.00131,0.00103,-0.00200,-0.00070,0.00050,-0.00212,-0.00295,-0.00069,-0.01360,-0.01605,0.07628,0.74286,0.31163,-0.03022,0.82631,-0.46858,-0.23342,1.58670,0.34288,-0.05251,0.99065,0.07289,-0.44432,0.81705,0.16130,-0.10132,-0.94252,0.28429
2.20896,0,0.00150,0.00124,0.00178,0.00516,-0.01192,0.01081,-0.00314,0.00509,-0.00253,-0.00143,-0.00221,-0.00131,0.00275,-0.00396,-0.00213,0.00221,-0.01345,0.02172,0.08242,0.74972,0.31532,-0.00052,0.81143,-0.45810,-0.24583,1.59342,0.33641,-0.04779,0.98965,0.07430,-0.43793,0.80532,0.15136,-0.13593,-0.94349,0.28899
2.25072,0,-0.00072,0.00288,0.00243,0.00209,-0.00493,0.01114,-0.00277,-0.00234,-0.00110,-0.00070,-0.00358,0.00249,0.00016,-0.00314,-0.00083,0.00754,-0.00662,0.00956,0.08250,0.75656,0.32308,0.01936,0.79612,-0.45675,-0.25418,1.58458,0.33419,-0.04428,0.98895,0.07363,-0.43691,0.79120,0.14953,-0.14338,-0.92975,0.33399
2.30609,0,-0.00262,0.00166,-0.00116,-0.00352,0.00745,0.01118,-0.00227,0.00143,-0.00164,0.00107,-0.00193,-0.00011,-0.00065,-0.00074,-0.00261,-0.00397,0.00099,0.00414,0.07605,0.76423,0.32433,0.06131,0.79534,-0.43548,-0.26434,1.58984,0.32808,-0.04647,0.98790,0.07371,-0.43312,0.78896,0.14043,-0.14893,-0.93445,0.32266
2.36169,0,-0.00242,0.00007,0.00371,0.00166,-0.00414,-0.00907,-0.00180,-0.00054,-0.00121,0.00043,-0.00120,0.00053,0.00005,-0.00229,0.00035,0.00231,-0.00354,0.01320,0.06786,0.76792,0.33247,0.04830,0.79568,-0.43553,-0.27226,1.58894,0.32268,-0.04706,0.98715,0.07338,-0.43529,0.77743,0.13820,-0.19335,-0.92274,0.33339
2.40352,0,-0.00160,-0.00010,0.00282,0.00220,-0.00086,0.00343,-0.00126,-0.00011,-0.00103,0.00218,-0.00185,0.00031,-0.00081,-0.00087,-0.00071,0.00059,-0.00087,-0.00022,0.06154,0.76814,0.34107,0.05003,0.79329,-0.43911,-0.27673,1.58844,0.31925,-0.04521,0.98697,0.06844,-0.43678,0.77469,0.13737,-0.19787,-0.92092,0.33577
2.45909,0,-0.00128,-0.00083,0.00334,0.00256,-0.00249,0.00066,-0.00042,0.00000,-0.00107,-0.00003,-0.00211,-0.00022,-0.00068,-0.00180,0.00011,0.00327,0.00017,0.00041,0.05743,0.76540,0.35415,0.05695,0.78177,-0.44483,-0.27985,1.58905,0.31482,-0.04488,0.98595,0.06523,-0.44029,0.76975,0.13568,-0.19297,-0.91956,0.34230
2.50069,0,-0.00147,-0.00138,0.00314,0.00339,-0.00043,-0.00494,-0.00023,0.00022,-0.00095,0.00089,-0.00225,-0.00034,-0.00022,-0.00159,0.00050,0.00065,0.00119,0.00425,0.05226,0.76244,0.36298,0.05301,0.78197,-0.45196,-0.28049,1.58923,0.31203,-0.04608,0.98494,0.06542,-0.44136,0.76430,0.13700,-0.20378,-0.91583,0.34601
2.55626,0,0.00031,-0.00168,0.00344,0.00549,-0.00472,0.00065,0.00067,0.00017,-0.00072,0.00043,-0.00143,0.00035,0.00023,-0.00076,0.00061,0.00200,0.00115,-0.00058,0.05129,0.75664,0.37634,0.05155,0.76858,-0.46716,-0.27897,1.58917,0.30872,-0.04525,0.98380,0.06548,-0.44003,0.76031,0.13943,-0.20464,-0.91445,0.34916
2.61198,0,0.00015,-0.00131,0.00178,0.00128,-0.00107,-0.00494,0.00109,0.00002,-0.00065,-0.00012,-0.00107,0.00094,0.00010,-0.00190,0.00138,0.00531,0.00202,-0.00306,0.05169,0.75198,0.38463,0.04710,0.76562,-0.47424,-0.27565,1.58895,0.30598,-0.04300,0.98308,0.06514,-0.43981,0.75823,0.14242,-0.19613,-0.91405,0.35477
2.65341,0,0.00100,-0.00136,0.00141,0.00338,-0.00191,0.00055,0.00139,-0.00004,-0.00055,-0.00006,-0.00071,0.00091,0.00065,-0.00044,0.00125,0.00036,0.00093,-0.00231,0.05392,0.74747,0.38925,0.04052,0.75867,-0.48540,-0.27180,1.58889,0.30422,-0.04023,0.98285,0.06509,-0.43814,0.75538,0.14664,-0.18805,-0.91268,0.36228
2.70894,0,0.00186,-0.00048,-0.00027,0.00019,-0.00227,-0.00158,0.00200,-0.00002,-0.00028,0.00036,-0.00041,0.00038,0.00001,-0.00112,0.00161,0.00274,0.00104,-0.00075,0.06055,0.74427,0.39054,0.04824,0.75215,-0.48840,-0.26464,1.58897,0.30267,-0.03799,0.98265,0.06450,-0.43702,0.75115,0.15265,-0.18950,-0.90933,0.36953
2.75070,0,0.00109,-0.00015,-0.00144,-0.00009,0.00096,-0.00060,0.00232,-0.00041,-0.00008,-0.00009,0.00010,0.00031,-0.00066,-0.00093,0.00120,0.00373,0.00302,-0.00299,0.06468,0.74378,0.38637,0.04520,0.75354,-0.48910,-0.25782,1.58799,0.30238,-0.03720,0.98270,0.06505,-0.43898,0.74723,0.15708,-0.19037,-0.90403,0.38086
2.80625,0,0.00280,-0.00386,0.00041,0.02381,0.00134,0.01986,0.00305,-0.00082,0.00027,-0.00059,0.00044,-0.00001,-0.00032,-0.00051,0.00042,0.00102,0.00277,-0.00205,0.07679,0.73577,0.38197,0.06726,0.73104,-0.51068,-0.24653,1.58554,0.30292,-0.03760,0.98288,0.06711,-0.44029,0.74505,0.16003,-0.18391,-0.90273,0.38546
2.86165,1,0.00323,-0.00125,-0.00531,-0.00896,0.00446,-0.01191,0.00360,-0.00114,0.00057,-0.00023,0.00101,-0.00163,-0.00089,-0.00004,0.00008,0.00121,0.00456,-0.00286,0.08951,0.72769,0.37066,0.06842,0.72758,-0.52004,-0.23313,1.58208,0.30483,-0.04331,0.98323,0.06671,-0.44215,0.74397,0.16066,-0.17931,-0.90305,0.38446
2.90336,0,0.00256,0.00072,-0.00581,-0.01405,0.00632,-0.02073,0.00494,0.00174,0.00364,-0.00300,0.00369,-0.00266,-0.00170,0.00021,0.00091,0.00480,0.00724,-0.00303,0.09811,0.72930,0.35223,0.03561,0.76162,-0.50132,-0.22110,1.59181,0.30558,-0.05002,0.98399,0.06617,-0.44563,0.74456,0.16193,-0.17307,-0.90189,0.38612
2.95900,0,0.00357,-0.00025,-0.00239,0.01172,-0.00272,0.00274,0.00325,0.00250,-0.00009,-0.00230,0.00001,0.00074,-0.00072,0.00255,0.00132,0.00216,0.00695,-0.00838,0.10917,0.72805,0.34610,0.01569,0.74425,-0.53658,-0.20782,1.58588,0.30756,-0.04273,0.98378,0.06848,-0.45295,0.75179,0.17019,-0.16081,-0.89263,0.40093
3.00067,0,0.00137,0.00087,-0.00623,-0.00451,0.01097,0.00000,0.00273,0.00031,-0.00001,0.00151,-0.00061,-0.00024,0.00168,0.00206,-0.00016,-0.00155,-0.00041,-0.00714,0.11618,0.73292,0.32659,0.04757,0.76567,-0.50968,-0.19925,1.58998,0.30805,-0.04364,0.98417,0.06320,-0.44938,0.75842,0.17030,-0.13743,-0.89653,0.39596
3.05608,0,0.00038,0.00143,-0.00366,-0.00637,0.00688,-0.00452,0.00223,0.00071,0.00022,-0.00102,0.00005,0.00088,0.00281,0.00150,-0.00012,-0.00371,-0.00403,0.00238,0.11800,0.73641,0.31273,0.01386,0.78093,-0.51491,-0.18939,1.58927,0.30879,-0.04569,0.98394,0.06822,-0.43982,0.76406,0.17213,-0.15094,-0.89823,0.39131
3.11187,0,0.00089,0.00068,-0.00186,-0.00057,0.00347,0.00847,0.00155,0.00081,-0.00017,0.00178,-0.00151,0.00002,0.00077,0.00260,-0.00172,0.00046,0.00454,-0.01101,0.12251,0.74044,0.30327,0.04161,0.79048,-0.49333,-0.18238,1.59121,0.30872,-0.04186,0.98362,0.06421,-0.43127,0.77541,0.16559,-0.12869,-0.90559,0.37858
3.15359,0,0.00002,0.00006,0.00037,0.00014,-0.00141,-0.00581,0.00091,0.00010,-0.00018,0.00015,-0.00104,-0.00030,0.00090,0.00314,-0.00198,0.00068,0.00164,-0.01463,0.12262,0.74153,0.30190,0.04154,0.79274,-0.49370,-0.17922,1.59110,0.30854,-0.04284,0.98310,0.06167,-0.42927,0.78383,0.16011,-0.09586,-0.90645,0.37567
3.20887,0,-0.00020,-0.00007,0.00012,-0.00119,0.00072,0.00237,0.00008,-0.00016,-0.00022,0.00011,-0.00108,0.00020,0.00171,0.00277,-0.00340,-0.00528,-0.00128,-0.00395,0.12228,0.73973,0.30697,0.03215,0.78710,-0.49650,-0.17737,1.59093,0.30783,-0.04140,0.98243,0.06276,-0.42329,0.79585,0.14873,-0.06665,-0.91326,0.36092
3.25071,0,-0.00061,-0.00053,0.00065,0.00109,0.00016,0.00062,-0.00025,0.00001,-0.00029,0.00032,-0.00040,-0.00017,0.00203,0.00153,-0.00325,-0.00384,-0.00300,0.00188,0.12053,0.73836,0.30827,0.03621,0.78700,-0.49653,-0.17783,1.59093,0.30709,-0.04150,0.98216,0.06178,-0.41777,0.80139,0.13873,-0.06984,-0.91880,0.34927
3.30625,0,-0.00288,-0.00278,0.00367,0.00380,-0.00191,-0.00337,-0.00311,-0.00045,-0.00069,0.00008,-0.00062,0.00046,0.00183,0.00122,-0.00373,-0.00418,-0.00479,0.00389,0.11298,0.72954,0.31988,0.03762,0.77634,-0.50928,-0.18128,1.59050,0.30545,-0.03995,0.98178,0.06319,-0.40833,0.80636,0.12415,-0.07994,-0.92799,0.33564
3.36175,0,-0.00173,-0.00191,0.00278,0.00291,-0.00281,-0.00369,-0.00160,-0.00014,-0.00036,0.00000,-0.00030,-0.00003,0.00100,0.00120,-0.00379,-0.00318,-0.00524,-0.00230,0.10440,0.72170,0.33006,0.02311,0.77070,-0.52238,-0.18758,1.59014,0.30374,-0.03907,0.98136,0.06317,-0.40437,0.81052,0.10875,-0.07746,-0.93368,0.32655
3.40339,0,-0.00139,-0.00144,0.00293,0.00396,-0.00360,0.00199,-0.00213,-0.00006,-0.00071,-0.00088,-0.00170,0.00001,0.00073,0.00016,-0.00360,-0.00163,-0.00360,0.00296,0.10010,0.71663,0.33971,0.02281,0.75890,-0.53282,-0.19386,1.58956,0.30191,-0.03939,0.98038,0.06673,-0.40216,0.81167,0.09759,-0.07654,-0.93682,0.32282
3.45913,0,-0.00102,-0.00019,0.00172,0.00083,-0.00256,0.00578,-0.00294,-0.00076,-0.00082,0.00004,-0.00225,-0.00045,0.00012,-0.00074,-0.00316,-0.00401,-0.00088,0.00830,0.09563,0.71446,0.34844,0.03347,0.74957,-0.53179,-0.20451,1.58651,0.29904,-0.03954,0.97851,0.06960,-0.40172,0.81020,0.08390,-0.10153,-0.93919,0.31284
3.50060,2,-0.00126,0.00011,0.00136,0.00071,-0.00372,0.00248,-0.00322,-0.00029,-0.00101,0.00103,-0.00193,0.00078,0.00140,-0.00211,-0.00274,-0.00400,-0.00833,0.00917,0.09191,0.71486,0.35174,0.04093,0.74604,-0.52641,-0.21394,1.58637,0.29612,-0.03846,0.97755,0.06820,-0.40074,0.79941,0.07696,-0.13883,-0.93081,0.32878
3.55629,0,-0.00182,0.00110,0.00131,0.00039,-0.00185,0.00832,-0.00339,0.00076,-0.00112,0.00064,-0.00137,0.00143,0.00134,-0.00192,-0.00145,-0.00210,-0.01064,0.00135,0.08628,0.71929,0.35720,0.05336,0.73998,-0.51490,-0.22754,1.58541,0.29196,-0.03394,0.97650,0.06946,-0.39556,0.79311,0.06937,-0.13621,-0.93829,0.31582
3.61174,0,-0.00228,0.00261,0.00345,0.00384,-0.00528,0.00633,-0.00311,-0.00333,-0.00054,0.00131,-0.00238,0.00099,0.00066,-0.00521,0.00171,0.01105,-0.00815,0.02907,0.07779,0.72638,0.36641,0.07139,0.72756,-0.50995,-0.24034,1.58553,0.28810,-0.02985,0.97597,0.06267,-0.39137,0.78216,0.07030,-0.16987,-0.92986,0.32600
3.65325,0,-0.00099,0.00237,0.00105,0.00117,-0.00218,0.01832,-0.00289,0.00138,-0.00085,0.00091,0.00027,-0.00368,-0.00041,-0.00070,-0.00050,-0.00238,-0.00596,0.00048,0.07366,0.73387,0.37313,0.09331,0.71484,-0.49783,-0.24896,1.58887,0.28484,-0.03406,0.97516,0.06385,-0.39251,0.77513,0.07103,-0.18954,-0.92179,0.33587
3.70867,0,-0.00283,0.00048,0.00015,-0.00451,0.00130,-0.01487,-0.00232,-0.00037,-0.00077,0.00022,-0.00215,0.00015,-0.00348,-0.00165,0.00031,0.00459,0.00512,0.00121,0.06493,0.73857,0.37290,0.09558,0.72464,-0.48843,-0.25870,1.58765,0.28149,-0.03208,0.97361,0.06330,-0.40075,0.77037,0.06999,-0.18864,-0.91990,0.34174
3.75030,0,-0.00142,0.00074,0.00077,-0.00397,0.00184,-0.00235,-0.00178,-0.00040,-0.00052,0.00207,-0.00095,-0.00102,-0.00249,-0.00133,0.00134,0.00230,0.00041,-0.00189,0.05850,0.73932,0.37466,0.06732,0.73349,-0.49615,-0.26428,1.58665,0.27991,-0.03319,0.97319,0.05933,-0.40922,0.76537,0.07338,-0.19358,-0.91561,0.35105
3.80597,0,0.00001,0.00005,0.00334,0.00549,-0.00614,0.00895,-0.00120,0.00018,-0.00010,0.00179,-0.00066,-0.00135,-0.00266,-0.00210,0.00233,0.00367,0.00071,0.00239,0.05758,0.74156,0.38372,0.08435,0.72250,-0.48818,-0.27008,1.58776,0.27924,-0.03486,0.97270,0.05135,-0.41997,0.75838,0.08029,-0.19025,-0.91220,0.36210
3.86177,0,-0.00083,0.00062,0.00098,-0.00271,0.00241,0.00068,-0.00075,0.00011,0.00020,-0.00010,-0.00076,-0.00011,-0.00329,-0.00286,0.00388,0.00600,0.00173,0.00117,0.05461,0.74231,0.39309,0.08841,0.71389,-0.49168,-0.27356,1.58809,0.27979,-0.03661,0.97186,0.05147,-0.43229,0.74874,0.09300,-0.19995,-0.90480,0.37556
3.90326,0,0.00001,-0.00004,0.00016,0.00008,-0.00023,-0.00001,-0.00094,0.00009,0.00004,0.00037,-0.00121,-0.00015,-0.00279,-0.00224,0.00262,0.00371,0.00132,0.00166,0.05414,0.74272,0.39485,0.08701,0.71593,-0.48911,-0.27566,1.58831,0.28042,-0.03668,0.97135,0.05075,-0.44110,0.74166,0.10244,-0.20612,-0.89944,0.38520
3.95888,0,0.00031,0.00005,-0.00074,-0.00119,0.00164,0.00060,-0.00017,-0.00023,0.00039,-0.00021,-0.00068,-0.00028,-0.00269,-0.00156,0.00357,0.00207,0.00190,0.00395,0.05413,0.74009,0.39774,0.08164,0.71476,-0.49406,-0.27570,1.58802,0.28218,-0.03660,0.97086,0.05307,-0.45218,0.73330,0.11800,-0.22876,-0.89049,0.39320
4.00042,0,0.00006,-0.00057,0.00170,0.00129,-0.00190,-0.00030,0.00009,-0.00009,0.00050,0.00041,-0.00021,0.00031,-0.00220,-0.00132,0.00337,0.00232,0.00069,0.00248,0.05401,0.73875,0.40221,0.08103,0.71160,-0.49658,-0.27525,1.58755,0.28368,-0.03540,0.97091,0.05217,-0.45914,0.73015,0.12842,-0.23545,-0.88752,0.39598
4.05608,0,0.00023,-0.00011,-0.00024,-0.00083,0.00098,0.00016,0.00084,-0.00016,0.00106,-0.00071,0.00152,-0.00041,-0.00283,-0.00037,0.00264,0.00219,0.00351,-0.00125,0.05495,0.73785,0.40232,0.08228,0.71228,-0.49560,-0.27349,1.58709,0.28697,-0.03702,0.97167,0.05228,-0.46857,0.72803,0.13994,-0.24130,-0.88514,0.39787
4.11175,0,0.00080,-0.00050,-0.00036,-0.00008,0.00126,-0.00058,0.00097,-0.00063,0.00138,-0.00053,0.00153,-0.00084,-0.00351,-0.00032,0.00211,0.00541,0.00497,-0.00819,0.05722,0.73560,0.40251,0.08150,0.71469,-0.49652,-0.27033,1.58552,0.29150,-0.03953,0.97246,0.05408,-0.48094,0.72704,0.14908,-0.22773,-0.88444,0.40661
4.15344,0,0.00240,-0.00028,-0.00250,-0.00512,0.00383,-0.00151,0.00142,-0.00059,0.00163,0.00041,0.00152,-0.00083,-0.00314,-0.00021,0.00182,0.00171,0.00637,-0.00305,0.06274,0.73426,0.39736,0.07972,0.72384,-0.49119,-0.26650,1.58409,0.29591,-0.04104,0.97335,0.05347,-0.49072,0.72644,0.15480,-0.22179,-0.88357,0.40975
4.20861,1,0.00063,-0.00199,-0.00081,0.00469,0.00065,-0.00933,0.00182,-0.00117,0.00193,-0.00096,0.00177,-0.00137,-0.00279,0.00020,0.00180,0.00179,0.00578,-0.00426,0.06642,0.72569,0.39561,0.07515,0.71161,-0.52203,-0.26006,1.58039,0.30340,-0.04618,0.97461,0.05321,-0.50181,0.72577,0.16251,-0.22135,-0.88079,0.41238
4.25060,0,0.00103,0.00096,-0.00468,-0.01520,0.01123,-0.00048,0.00205,0.00476,0.00105,0.00177,0.00225,-0.00102,-0.00277,0.00098,0.00150,0.00105,0.00826,-0.00398,0.06984,0.72552,0.38522,0.06348,0.73578,-0.50615,-0.25423,1.58768,0.30792,-0.05043,0.97598,0.04836,-0.50931,0.72794,0.16668,-0.21636,-0.88164,0.40837
4.30604,0,0.00006,0.00123,0.00155,0.00128,-0.00424,-0.01747,0.00163,-0.00047,0.00123,-0.00016,0.00030,0.00146,-0.00205,0.00510,0.00319,0.00490,0.00562,-0.01604,0.06866,0.73268,0.37898,0.00327,0.76312,-0.51032,-0.24757,1.58468,0.31566,-0.04824,0.97764,0.04450,-0.52172,0.74019,0.17902,-0.19858,-0.87261,0.42144
